"","gene","IL-1_1","IL-1_2","IL-1_3","LPS_1","LPS_2","LPS_3","PAM_1","PAM_2","PAM_3","Con_1","Con_2","Con_3"
"7370","100101942",0,0,0,0,0,0,0,0,0,0,0,0
"7371","320913",0,0,2,0,0,0,0,0,0,0,0,0
"7372","100114901",0,0,0,0,0,1,0,0,0,0,0,0
"7373","100114902",0,0,0,0,0,0,0,0,0,0,0,0
"7374","100114904",0,0,0,0,0,0,0,0,0,0,0,0
"7375","100115376",0,0,0,4,0,0,0,0,0,0,0,0
"7376","100118398",0,0,0,0,1,0,0,0,0,0,0,0
"7377","100123473",0,0,3,7,2,4,3,1,0,1,0,0
"7378","626545",0,0,0,0,0,0,1,0,0,0,0,0
"7379","100124293",0,0,0,0,0,0,0,0,0,0,0,0
"7380","100124294",0,0,0,0,0,0,0,0,0,0,0,0
"7381","100124295",0,0,0,0,0,0,0,0,0,0,0,0
"7382","100124296",0,0,0,0,0,0,0,0,0,0,0,0
"7383","100124335",0,0,0,0,0,0,0,0,0,0,0,0
"7384","100124336",0,0,0,0,0,0,0,0,0,0,0,0
"7385","100124338",0,0,0,0,0,0,0,0,0,0,0,0
"7386","100124339",0,0,0,0,0,0,0,0,0,0,0,0
"7387","100124340",0,0,0,0,0,0,0,0,0,0,0,0
"7388","100124341",0,0,0,0,0,0,0,0,0,0,0,0
"7389","100124342",0,0,0,0,0,0,0,2,0,0,0,0
"7390","100124343",0,0,0,0,0,0,0,0,0,0,0,0
"7391","100124344",0,0,0,0,0,0,0,0,0,0,0,0
"7392","100124345",0,0,0,0,0,0,0,0,0,0,0,0
"7393","100124346",0,0,0,0,0,0,1,0,0,0,0,0
"7394","100124347",0,0,0,0,0,0,0,0,0,0,0,0
"7395","100124348",0,0,0,0,0,0,1,0,0,0,0,0
"7396","100124349",0,0,0,0,0,0,0,0,0,0,0,0
"7397","100124351",0,0,0,0,0,0,0,0,0,0,0,0
"7398","100124352",0,0,0,0,0,0,0,0,0,0,0,0
"7399","100124354",0,0,0,0,0,0,0,0,0,0,0,0
"7400","100124355",0,0,0,0,0,0,0,0,0,0,0,0
"7401","100124356",0,0,0,0,0,0,0,0,0,0,0,0
"7402","100124357",0,0,0,0,0,0,0,0,0,0,0,0
"7403","100124358",0,0,0,0,0,0,0,0,0,0,0,0
"7404","100124359",0,0,0,0,0,0,0,0,0,0,0,0
"7405","100124360",0,0,0,0,0,0,0,0,0,0,0,0
"7406","100124361",0,0,0,0,0,0,2,0,0,0,0,0
"7407","100124362",0,2,0,0,0,0,0,0,0,0,0,0
"7408","100124363",0,0,0,0,0,0,0,0,0,0,0,0
"7409","100124364",0,0,0,0,0,0,0,0,0,0,0,0
"7410","100124365",0,0,0,0,0,0,0,0,0,0,0,0
"7411","100124366",0,0,0,0,0,0,0,0,0,0,0,0
"7412","100124367",0,0,0,0,0,0,0,0,0,0,0,0
"7413","100124368",0,0,0,0,0,0,0,0,0,0,0,0
"7414","100124369",0,0,0,0,0,0,0,0,0,0,0,0
"7415","100124370",0,0,0,0,0,0,0,0,0,0,0,0
"7416","100124371",0,0,0,0,0,0,0,0,0,0,0,0
"7417","100124372",1,0,0,0,0,1,0,0,0,0,0,0
"7418","100124387",0,0,0,0,0,0,0,0,0,0,0,0
"7419","100124388",0,0,0,0,0,0,0,0,0,0,0,0
"7420","100124390",0,0,0,0,0,0,0,0,0,0,0,0
"7421","100124391",0,0,0,0,0,0,0,0,0,0,0,0
"7422","100124392",0,0,0,0,0,0,0,0,0,0,0,0
"7423","100124393",0,0,0,0,0,0,0,0,0,0,0,0
"7424","100124396",0,0,0,0,0,0,0,0,0,0,0,0
"7425","100124397",0,0,0,0,0,0,0,0,0,0,0,0
"7426","654839",0,0,0,0,0,0,0,0,0,0,0,0
"7427","100124398",0,0,0,0,0,0,1,0,0,0,0,0
"7428","100124399",0,0,0,0,0,0,0,0,0,0,0,0
"7429","654838",0,0,0,0,0,0,0,0,0,0,0,0
"7430","100101484",7,5,9,1,9,11,16,13,5,4,2,11
"7431","13135",5030,5947,5849,5592,4099,5095,4253,5150,5270,3405,3548,7513
"7432","105501",1588,1790,1922,1560,1390,1396,1309,1640,928,1000,679,954
"7433","18348",0,0,0,0,0,0,0,0,0,2,0,2
"7434","69089",1686,1772,1866,1750,1480,1796,1448,1505,1210,1231,779,1205
"7435","20540",21,41,38,42,38,42,25,37,14,9,6,12
"7436","68836",2475,3382,3570,3558,2251,2415,2941,2440,3499,1391,1946,3814
"7437","17387",2001,1881,2583,4023,2926,3496,2042,1945,1116,1047,710,415
"7438","65107",1442,1122,1492,1729,1186,1766,773,618,439,988,349,280
"7439","140743",1,3,4,0,3,2,2,2,0,6,3,1
"7440","27374",3571,3525,3472,4030,3062,3273,2539,2238,2299,3015,1894,2330
"7441","219072",412,381,416,471,308,381,327,291,289,279,204,290
"7442","16475",961,894,886,706,468,718,458,532,421,805,434,695
"7443","74359",81,92,121,74,46,53,29,27,41,29,21,17
"7444","19173",3168,3279,3346,4210,3161,3878,2541,3101,2590,2077,1670,3467
"7445","751525",0,0,0,0,0,0,0,0,0,0,0,0
"7446","73902",3,3,0,0,1,9,0,2,0,0,0,0
"7447","239096",5,7,7,3,7,10,1,2,0,4,3,1
"7448","56215",680,688,765,900,651,826,501,409,404,594,338,316
"7449","75913",8,13,13,10,0,4,4,0,3,9,4,5
"7450","58248",1443,1770,1741,1983,1470,1806,1496,1736,1511,959,900,2285
"7451","110794",0,0,1,0,0,0,4,0,0,2,0,0
"7452","50934",0,1,0,0,1,2,0,4,0,0,0,2
"7453","239099",172,139,209,138,124,178,130,93,78,116,69,66
"7454","105651",4,10,3,4,0,0,3,4,1,4,0,3
"7455","12050",147,157,129,162,210,210,159,147,68,76,77,136
"7456","54196",561,684,602,699,416,637,453,350,372,308,295,433
"7457","59049",106,85,116,58,35,59,85,65,53,22,36,22
"7458","13644",1,0,0,0,0,5,3,0,0,2,3,1
"7459","140806",0,0,2,0,0,2,3,0,0,0,0,1
"7460","67272",6,3,0,4,3,1,1,5,5,0,1,4
"7461","17888",3,1,0,0,5,3,2,1,0,0,0,6
"7462","387204",0,0,0,0,0,0,0,0,0,0,0,0
"7463","791403",0,0,0,0,0,0,1,0,0,0,0,0
"7464","140781",0,0,0,1,3,2,1,1,0,0,0,0
"7465","100124433",0,0,0,0,0,0,0,0,0,0,0,0
"7466","68966",1878,2217,2188,2290,1891,2209,1629,1666,1750,1361,1207,2731
"7467","239102",28,16,25,36,22,19,16,12,12,10,5,11
"7468","432855",0,0,0,0,1,0,1,0,0,0,0,0
"7469","105663",574,544,574,452,344,450,378,230,229,369,217,143
"7470","11766",219,192,274,193,197,256,192,122,90,155,63,65
"7471","319984",5,6,20,13,5,20,4,6,3,8,5,11
"7472","71412",0,0,0,0,1,0,1,0,0,0,0,2
"7473","667952",0,1,3,0,1,4,2,4,1,1,0,0
"7474","28200",335,392,338,352,267,398,285,248,230,267,202,298
"7475","268747",20,14,8,18,12,7,2,3,0,9,1,5
"7476","12891",0,0,0,0,4,1,0,1,1,1,0,0
"7477","18185",0,0,0,0,2,3,0,0,0,0,0,1
"7478","100038376",0,0,1,2,3,5,2,0,1,1,1,1
"7479","74551",6312,6100,7107,7337,6107,8163,5207,3810,2443,3942,1939,1494
"7480","28199",620,439,603,716,554,644,513,471,387,337,248,317
"7481","68680",0,0,1,0,0,2,0,0,0,0,0,0
"7482","19186",4743,5581,5535,6486,5173,6493,4865,4938,4265,2067,2110,3653
"7483","85308",61,69,100,70,64,75,79,88,54,55,38,58
"7484","19188",2668,3313,3025,3895,3062,3706,2826,3079,3205,1143,1298,3295
"7485","268749",341,283,305,474,372,479,263,177,192,147,55,54
"7486","16391",937,760,759,1418,859,1286,1005,580,837,138,173,149
"7487","56739",0,0,0,0,1,0,0,0,0,1,0,0
"7488","75751",4019,3418,3725,4631,4080,4323,2299,1695,1418,3402,1381,1133
"7489","74140",2497,2502,2516,2792,2143,2434,1844,1902,1640,1750,1173,1738
"7490","100861981",0,0,0,0,0,1,1,0,0,0,0,1
"7491","71099",6,1,4,5,0,1,2,3,4,0,2,2
"7492","67881",561,610,666,549,410,485,492,454,456,327,280,560
"7493","18002",1341,1741,1604,1856,1288,1511,1338,1481,1566,960,954,2158
"7494","105446",971,1077,1001,1023,842,1001,770,775,714,604,450,728
"7495","28113",928,1119,1191,1453,1109,1386,1038,1047,772,508,409,433
"7496","21816",0,0,1,6,5,6,2,2,0,5,0,1
"7497","56187",1486,1559,1590,1757,1257,1408,1248,1049,871,730,544,656
"7498","52585",2709,3015,3175,3669,2596,3034,2740,2606,2153,1019,929,1561
"7499","67842",3280,3266,3652,4555,3301,4196,3535,2473,2177,1771,1196,1416
"7500","12684",5,0,4,5,2,5,3,0,5,5,1,2
"7501","57260",0,1,0,0,0,0,0,0,0,0,0,3
"7502","16995",1,0,1,5,0,1,0,0,0,0,0,1
"7503","104110",0,1,2,0,5,1,8,1,0,1,0,3
"7504","56532",3,0,0,0,2,0,4,0,1,3,2,2
"7505","73181",126,116,161,73,72,147,84,59,56,76,32,48
"7506","277154",51,42,62,18,27,81,29,27,21,26,9,27
"7507","56410",2,4,2,4,2,3,2,3,0,0,0,1
"7508","219094",122,92,114,159,107,175,74,79,40,60,13,21
"7509","654795",65,78,76,113,106,164,60,78,35,31,20,20
"7510","17228",0,1,0,0,0,0,0,0,1,0,0,0
"7511","17223",0,0,0,0,0,0,0,0,0,0,0,0
"7512","545055",0,0,0,0,0,0,0,0,2,0,0,0
"7513","545056",2,3,0,2,0,2,2,1,1,0,1,0
"7514","17224",0,0,0,0,1,0,1,0,0,0,0,3
"7515","17232",0,0,0,2,1,0,1,2,0,0,0,0
"7516","17225",1,1,0,0,1,0,0,1,0,0,0,2
"7517","17227",0,2,0,0,0,0,3,0,0,0,0,0
"7518","17231",95,133,93,104,46,62,70,43,131,134,116,253
"7519","13035",0,3,0,0,0,5,0,0,0,0,0,1
"7520","14942",7,6,2,3,1,1,3,2,1,1,3,4
"7521","14941",0,1,0,0,0,0,0,0,0,0,0,1
"7522","14944",0,1,0,0,2,0,1,0,0,0,0,0
"7523","245839",0,0,0,0,0,0,1,0,0,0,0,1
"7524","14943",0,0,0,0,0,0,2,0,0,0,0,1
"7525","14940",0,0,0,0,1,1,0,0,1,0,0,2
"7526","14939",0,0,0,0,0,7,0,0,0,0,0,0
"7527","192113",0,0,0,0,2,0,1,2,0,1,0,0
"7528","100038506",3,0,0,0,5,0,1,0,0,0,0,0
"7529","30054",0,0,0,0,0,0,0,0,0,0,3,1
"7530","219103",177,165,191,190,193,208,126,115,93,54,56,65
"7531","328417",95,82,102,101,98,156,50,79,70,49,27,64
"7532","75339",970,991,898,1087,795,909,829,804,745,546,473,812
"7533","100503823",68,53,62,70,43,38,31,35,21,39,22,32
"7534","66645",514,511,539,608,457,612,449,301,306,405,180,291
"7535","219105",792,954,920,838,716,997,753,870,526,435,342,542
"7536","100503842",23,53,28,28,18,14,11,17,15,5,11,8
"7537","76007",1089,1086,1138,1151,848,1050,839,844,532,732,328,511
"7538","432860",0,1,2,0,0,6,0,0,0,0,0,0
"7539","14611",0,0,0,0,0,1,0,1,0,1,0,2
"7540","14619",0,6,0,0,1,0,0,0,0,1,0,0
"7541","14623",0,0,0,0,0,1,0,0,0,0,0,0
"7542","68631",19,33,21,30,13,28,28,30,21,18,12,35
"7543","668090",0,2,0,1,0,0,0,1,1,0,0,2
"7544","21821",286,278,237,244,236,196,184,188,126,128,100,87
"7545","239114",29,14,24,9,1,19,4,9,16,5,10,15
"7546","68043",1405,1588,1607,1698,1264,1524,1157,1347,1527,959,893,2207
"7547","67518",0,0,2,3,0,1,0,0,0,0,0,0
"7548","57258",305,241,313,297,190,288,204,163,141,199,118,118
"7549","100862055",0,0,0,0,0,0,0,0,0,0,0,0
"7550","50523",417,420,447,299,255,294,249,288,215,403,209,309
"7551","20220",1158,1206,1179,1140,914,1168,805,845,695,835,634,908
"7552","100526476",0,1,0,0,1,0,1,0,0,0,1,0
"7553","219114",787,678,748,746,421,567,417,534,506,510,380,643
"7554","67840",1430,1507,1581,1682,955,1310,1095,964,1082,789,635,932
"7555","75965",2835,2798,2799,3270,2705,3147,2513,2876,1668,1891,1368,2201
"7556","68514",1838,1943,2031,2086,1487,1939,1555,1592,1047,1135,769,996
"7557","14180",0,3,0,2,2,1,2,0,0,2,0,3
"7558","67932",0,0,0,0,0,0,0,0,0,0,0,0
"7559","380907",0,0,0,0,0,0,0,2,0,0,0,0
"7560","71330",1426,1330,1392,1660,1105,1341,1057,1025,638,906,558,594
"7561","628693",0,0,0,0,0,0,1,2,0,0,0,3
"7562","219131",0,1,0,1,2,4,1,2,1,2,0,1
"7563","236451",21,9,13,24,14,19,22,14,21,2,3,3
"7564","219132",42,15,17,45,19,43,23,8,31,2,8,4
"7565","628705",12,9,2,4,10,2,1,4,0,3,3,4
"7566","239122",317,227,258,248,149,236,156,159,137,229,167,176
"7567","69008",1625,1709,1667,1657,1292,1422,1252,1538,1061,1019,803,1309
"7568","71891",286,432,326,339,264,319,308,370,280,264,194,352
"7569","219134",2,0,0,0,2,4,0,0,0,2,0,0
"7570","50769",7,2,1,2,0,5,5,3,0,0,0,5
"7571","71844",1857,1542,1676,1983,1200,1433,1317,1197,753,1498,730,681
"7572","751526",0,0,0,0,0,0,0,0,0,0,0,0
"7573","219135",1858,1911,1870,2273,1605,1750,1685,1543,922,1260,725,801
"7574","72125",0,0,0,0,0,2,0,2,0,0,0,2
"7575","100862065",0,0,1,0,1,2,0,0,0,0,0,0
"7576","219140",218,181,236,314,271,351,222,236,116,134,58,53
"7577","239126",0,5,0,0,0,0,1,0,0,0,0,0
"7578","100504019",0,0,0,0,0,0,0,0,0,0,0,0
"7579","70478",426,509,566,704,344,479,416,643,498,248,297,486
"7580","29820",0,0,2,0,1,1,0,0,0,0,0,5
"7581","50720",46,35,41,25,25,22,15,20,24,17,15,10
"7582","24053",1,0,0,0,0,2,1,1,0,0,0,1
"7583","100046950",0,0,0,0,0,0,0,0,0,0,0,0
"7584","67355",0,0,0,0,0,0,0,0,0,0,0,0
"7585","219144",5,0,0,2,0,4,0,0,3,1,1,1
"7586","68177",424,641,638,573,357,490,451,524,346,252,288,576
"7587","16648",4281,3995,4444,5204,3595,4096,3066,3061,2116,2742,1445,1276
"7588","75349",0,0,0,0,0,1,0,0,0,0,0,1
"7589","66674",878,898,954,1119,720,919,805,917,697,672,531,835
"7590","66597",335,391,316,343,289,338,254,263,295,161,167,364
"7591","668253",42,40,32,32,35,36,17,46,20,22,14,36
"7592","328424",4,1,3,0,3,10,8,0,1,2,3,1
"7593","100504051",93,65,71,122,54,112,73,112,50,36,50,29
"7594","387134",0,0,0,0,0,0,0,0,0,0,0,0
"7595","387174",0,3,0,2,0,0,0,0,0,0,0,0
"7596","100316771",0,0,0,0,0,0,0,0,0,0,0,0
"7597","239133",6,2,0,2,4,1,0,0,0,0,0,0
"7598","67153",672,706,857,838,524,658,446,546,695,413,456,866
"7599","239134",0,0,0,0,2,0,0,0,0,0,2,1
"7600","545062",5,0,8,3,1,0,1,3,2,0,1,1
"7601","629059",0,9,2,0,1,4,8,1,0,7,2,3
"7602","319433",12,25,15,10,18,12,5,18,12,8,8,8
"7603","18130",508,522,463,481,343,478,298,398,269,279,193,336
"7604","71000",0,0,0,0,0,0,1,0,0,0,0,0
"7605","268752",102,55,81,81,43,72,64,55,24,81,13,18
"7606","432867",0,0,0,0,0,0,0,0,0,0,0,0
"7607","654465",0,0,0,0,0,0,0,0,0,0,0,1
"7608","654458",0,0,0,0,0,0,0,0,0,0,0,0
"7609","73670",0,0,0,0,0,0,0,0,0,0,0,0
"7610","619548",0,0,0,0,0,0,0,2,0,0,0,0
"7611","72609",1,0,0,0,0,1,0,0,0,0,0,0
"7612","13030",15767,17932,18097,18310,14112,16794,14873,17063,11170,9686,7564,11720
"7613","14137",3608,3934,4144,4257,3261,4179,3713,5550,2612,2310,2005,3475
"7614","382913",0,1,0,0,0,0,0,0,3,0,0,2
"7615","14463",121,118,145,190,97,150,81,64,49,42,28,25
"7616","12143",0,0,0,0,0,0,2,2,0,0,0,1
"7617","219148",5,7,7,11,9,7,4,0,6,3,3,3
"7618","58865",0,0,0,0,0,4,0,0,0,0,0,0
"7619","210376",645,610,667,706,396,521,383,426,317,389,259,253
"7620","219149",2,4,1,2,1,3,3,2,1,0,3,3
"7621","100124452",0,0,0,0,0,0,0,0,0,0,0,0
"7622","72400",1042,1004,898,1178,829,1041,731,692,978,553,630,1192
"7623","20680",1,0,0,0,0,1,0,0,0,0,0,1
"7624","67750",0,2,0,0,0,0,0,0,0,0,0,6
"7625","271209",2,1,4,3,4,6,1,0,0,2,0,5
"7626","71037",0,2,0,0,1,2,1,0,0,0,0,0
"7627","100504162",0,0,0,0,0,3,0,0,0,0,0,0
"7628","78176",0,0,0,0,1,0,0,0,0,0,0,0
"7629","73382",0,0,2,0,1,0,0,0,0,0,0,2
"7630","110265",241,282,234,313,212,217,185,173,188,160,151,257
"7631","78271",2,0,0,4,0,0,2,3,1,1,0,2
"7632","268755",0,0,0,0,0,0,0,0,0,0,0,1
"7633","387233",0,0,0,0,0,0,0,0,0,0,0,0
"7634","100526520",0,0,0,0,0,0,0,0,0,0,0,0
"7635","16554",21,11,19,16,14,19,5,19,6,29,6,6
"7636","219150",82,45,72,66,48,85,31,34,44,40,15,16
"7637","210925",869,763,842,831,730,647,538,650,462,610,443,364
"7638","54616",341,343,372,315,232,460,215,114,134,233,91,100
"7639","14365",319,256,267,330,162,339,181,186,127,166,98,145
"7640","50759",1,5,2,4,1,3,2,5,1,0,2,2
"7641","380912",130,122,150,66,72,70,78,36,23,63,29,27
"7642","18155",2,0,0,4,0,7,0,2,0,0,0,0
"7643","74195",1737,1755,1672,2028,1644,1807,1453,1330,927,1230,683,677
"7644","100503545",11,40,18,28,22,45,19,32,20,25,18,14
"7645","71145",231,201,189,236,291,329,191,196,118,79,26,64
"7646","52033",1203,1208,1369,1650,1032,1204,904,1152,1145,1012,779,1652
"7647","71988",275,216,227,252,172,197,126,155,159,241,131,204
"7648","67179",1300,1235,1351,1438,1219,1395,1169,1088,1129,905,724,1296
"7649","68584",0,0,0,0,0,0,0,0,0,1,0,0
"7650","219151",386,351,337,352,256,316,257,216,134,237,125,97
"7651","100504279",1,6,1,3,0,1,1,2,0,0,2,1
"7652","12759",6572,8401,7828,8517,7111,7883,6434,8619,5398,4072,3401,4760
"7653","268756",0,0,0,0,1,0,0,0,0,0,0,3
"7654","11495",1,2,0,1,0,2,0,0,1,0,0,1
"7655","13850",3,8,10,12,2,6,8,5,7,5,2,12
"7656","110902",1,0,0,0,4,1,0,2,3,0,0,0
"7657","19229",334,292,346,358,233,396,221,142,54,256,84,45
