Gene_ID,IL.1_1,IL.1_2,IL.1_3,LPS_1,LPS_2,LPS_3,PAM_1,PAM_2,PAM_3,Con_1,Con_2,Con_3
19334,5.094802176,4.970067047,5.035456151,5.313968304,4.721766516,5.271279246,5.012614795,5.880082756,5.709432314,4.767330893,5.65609293,6.117202183
56491,5.348961011,5.060014805,5.035456151,4.848830927,4.804421756,5.344817406,5.043257817,4.309735082,4.612611397,5.482983065,4.566965454,4.184453894
228960,4.694398459,4.785316863,4.67151638,4.422443815,4.950716882,5.038785837,4.755653183,4.597109854,4.559997445,4.475651009,3.969076519,4.315287908
228961,3.907648779,3.795521948,4.057303555,4.060838794,4.080826049,4.05860399,4.01207189,3.863782653,3.669517341,3.75074961,4.002869526,3.574608589
100503083,2.025499078,2.431833321,2.001518583,2.077954261,2.119320137,1.581172994,1.977418552,2.37614153,2.661890867,1.308648094,2.587501908,2.425906186
14683,9.715933641,9.753090036,9.845832866,9.985781975,9.809683703,9.907320542,9.817726143,9.95840464,9.880566939,9.557065949,10.0663931,10.0564311
57314,6.404548442,6.21984698,6.191095262,6.226916153,6.093129006,6.025336773,6.08976171,5.992835194,6.107928384,6.526849773,6.468119367,5.974432006
64138,7.600513235,7.655477492,7.700338749,7.801227983,7.882146705,7.962226595,7.811561732,7.867508668,7.713832404,7.569625187,7.675651981,7.727547283
67126,7.442608557,7.870600184,7.919817028,7.798086933,7.449962866,7.240810818,8.012315447,7.723854969,8.736758354,7.300200519,8.385268442,8.972845943
66390,7.247740635,7.246463059,7.14843124,7.336181079,7.245117459,7.194637104,7.283285188,7.401550531,7.632723704,7.304062504,7.568775874,8.12498568
628308,1.823922985,1.687177785,2.356527401,1.743687686,1.576983816,1.50425216,1.602644884,1.313508636,1.356868219,2.198320439,2.054770981,1.546446688
433520,3.179796887,3.100890603,3.142129876,2.480358501,2.428189755,2.295184712,2.62186096,2.469466363,3.030067717,3.546827509,3.244083067,3.769788465
626802,1.96792727,1.733954962,1.603787608,1.542164352,1.834681905,1.18087535,1.311855565,1.760202448,2.579703922,2.144196185,2.587501908,2.520303214
329575,3.162792514,2.940624439,3.284261749,3.166082577,3.007234998,3.075453117,3.202351398,3.406466961,3.17705743,3.083414085,3.105792277,3.798328438
665211,2.859320034,2.69086818,2.412640497,2.45505524,2.262644751,2.134326153,2.589005584,2.50516908,1.817632399,2.611253229,3.16668976,2.917209933
626848,2.554930129,2.388630939,2.605535085,1.974904062,2.18249604,1.477672686,1.872113129,1.636876034,2.137879395,2.849752444,2.905967988,2.80916641
353208,1.399386899,1.536993727,1.017075511,0.723384416,1.098055895,1.147539937,1.53525592,1.353231585,1.744073887,1.803649921,1.662214726,1.9024725
71532,2.283233812,1.455600518,1.477938775,0.805763539,0.911759849,1.147539937,1.311855565,1.187323051,0.752886939,1.904775268,1.717534874,-0.432855556
228980,3.740074028,3.52329472,3.749448311,3.335110434,3.73944925,3.917410363,3.548353852,3.741885896,3.820293834,3.618052647,3.799980734,3.880709544
241846,1.845396168,1.756786823,2.140925398,1.805057528,1.545288491,1.477672686,1.500343043,1.502013434,2.108870356,1.493170686,2.097103873,1.830601115
26444,9.129772417,9.378945892,9.313817322,9.382308141,9.298665323,9.241632969,9.432468477,9.417965278,9.895639982,9.141344143,9.739110765,10.32637892
269397,3.037795782,3.127413247,3.065442921,2.517500257,2.995555031,2.668605457,2.62186096,2.469466363,2.079266025,2.931917022,3.042210535,1.970932701
52856,5.326231602,5.174664059,5.199946599,5.156095818,5.184719589,5.129082807,5.168074808,5.098610872,5.510296804,4.883387557,5.534284231,5.692158403
228983,5.330044792,5.138175633,5.083780763,4.697916332,4.904622375,4.56086685,5.12001113,5.147440497,4.658377261,5.3032525,5.296131948,4.866606324
56436,4.848563251,4.842467334,4.859895204,4.972126693,4.885764146,4.959365959,4.879695316,4.56363721,4.841459223,5.079993725,5.059727145,5.055791129
16776,4.982997343,4.894869083,5.068579612,4.834185025,5.30788711,5.732584292,5.225318629,4.898358752,4.516479557,4.820067371,4.330171259,3.871784978
66481,7.764123852,8.406921476,8.259254144,8.146681519,7.744128473,7.493038562,8.33997649,7.779129907,9.19512017,7.56834126,8.749844032,8.807775786
252966,2.025499078,2.417575792,2.398815503,2.158540956,2.479403301,2.325310966,2.335328035,2.469466363,2.274771124,2.27588011,2.054770981,2.692371704
108115,-0.460664692,-0.359512253,-0.732197031,0.543011441,1.512881164,1.477672686,1.094988039,0.306290504,-0.657871768,0.630085986,0.245504289,0.019083918
73247,4.403699598,4.608326528,4.504052527,4.776623259,4.24766518,4.39322702,4.603578018,4.894998341,4.996002044,4.205274518,4.913410621,4.919530132
72075,6.250100859,5.969225252,6.219883512,6.420724602,6.642482002,6.698620516,6.038969164,5.369501543,5.820958427,6.170241459,5.455122004,4.739913076
12841,1.075185987,0.8380226,1.250518264,1.307848621,1.00791285,1.30701004,0.947267505,1.142683341,-0.872498311,0.779592204,0.748792136,0.257007026
23856,5.128035913,4.687701176,4.869951411,4.662429615,4.728838228,4.908034747,4.523248982,4.349560644,3.873005931,4.636221373,4.130641857,4.00834831
76425,5.132409793,5.050806412,4.849768409,5.077442752,4.560684307,5.094514203,4.862614717,4.430707051,5.046596118,5.00605322,4.743916597,4.80230341
228994,5.352714673,5.053114026,5.486422409,5.213808602,5.388246409,5.506388515,5.137158214,5.063119973,5.239607203,5.384287547,5.112274414,5.109924417
228998,4.87229288,5.07371812,5.064206845,5.016045385,4.910854068,5.105406135,4.978138262,4.430707051,4.823715543,5.153757019,4.723793337,4.048502749
73368,0.704148566,0.8802231,0.904174883,0.636014987,1.00791285,0.968226494,1.04740887,0.999825626,0.67586034,0.463276014,0.518984477,0.721766353
66496,4.738103311,5.164027634,5.096684041,4.956433746,4.81774869,4.699584178,5.176392877,5.237754485,5.282456062,4.870943901,5.167948231,5.783023574
229003,4.168395735,3.562699076,3.733013713,4.821865495,4.77739278,5.109739987,4.282497565,3.13741825,3.756258779,1.871848175,2.363040231,1.830601115
229004,4.621594244,4.544151841,4.657070672,4.938287406,4.944655377,5.001955735,4.492489046,4.160993065,3.718349366,4.560753809,3.352904799,3.19990302
269400,5.079027154,4.627035184,4.711211398,4.992055717,4.544743619,4.802225492,4.292735851,3.891027098,4.346716275,5.03608568,4.424620951,3.740672488
76688,6.215475016,6.146099849,6.085017037,6.149174994,6.138974677,6.102386338,6.141661529,5.881781401,6.463462725,6.337848129,6.281103288,6.442089498
229007,4.630898242,4.463172995,4.299763117,4.249265778,4.595919629,4.61674652,4.214116759,3.814830665,3.608649776,4.785124774,4.099743925,3.126769081
72699,3.413390695,3.073871217,3.392865263,3.300012656,3.599857006,3.675754912,2.84697776,2.540009548,2.72059738,3.637773119,3.042210535,2.425906186
329584,3.301316425,3.064751121,3.065442921,3.242017332,2.622963285,2.546041209,2.393568037,0.724941584,2.274771124,2.116353059,1.87180365,1.675133955
72147,2.880276536,2.445951327,2.61752216,3.181592636,3.470829084,3.48209065,3.25566239,3.524250713,2.739647089,2.507888888,2.397324621,2.324897534
66314,7.4096535,7.50177278,7.378485934,7.417029368,7.430575995,7.386339633,7.591305685,7.786402896,7.898914215,7.252232511,7.624108418,8.210205707
13002,6.844529156,6.616878921,6.550463297,6.728527125,6.693978815,6.659247587,6.454833302,6.081238888,5.909836535,7.040768392,6.188694839,5.434768025
68556,4.987833031,5.10519525,4.862415835,4.905971509,5.205146768,5.036511297,5.088035502,5.282162976,5.171095867,5.069141358,5.192561291,5.635286373
269401,4.788859304,4.500853331,4.510495227,4.399414698,4.352109663,4.445595385,4.396066878,4.284274009,3.718349366,4.721861672,4.266678961,3.798328438
68879,6.516705306,6.210573732,6.335069251,6.462590634,6.772218112,6.612675436,6.284455863,6.362436644,6.189857534,6.468854568,6.32183566,5.790146192
21400,2.738279561,2.666960009,2.76491613,2.492845633,2.78099752,2.781567672,2.979641668,2.862552909,2.72059738,2.707704402,2.587501908,2.882086851
56470,7.059027398,7.002628004,7.020544435,7.037989625,6.949916493,6.851358509,6.920316161,6.899647343,7.417450446,7.024943256,7.272375759,7.702599001
245867,5.773977102,5.888823708,5.915746797,5.939388052,6.07520743,5.976339367,6.121699522,6.369717964,5.632534431,6.203703867,5.884750944,5.919194748
67005,6.498183998,6.603558187,6.618399526,6.470504352,6.464344234,6.330239403,6.57714802,6.917146676,7.193113917,6.751635491,7.180619013,7.960575261
80892,5.505525939,5.528167795,5.45503507,4.947389107,4.950716882,5.072480498,4.744507597,4.951087329,5.285700012,5.995933551,6.01189651,6.053514151
19302,6.584515636,6.704631278,6.461820506,6.495540424,6.536648017,6.466579286,6.679206717,6.849315307,7.024724987,6.509560899,6.968968983,7.617735073
18767,4.146938614,4.395676836,4.454792744,4.523276735,4.291310214,4.386098715,4.400807526,4.498702615,4.270174376,4.52413744,4.505428115,4.205917124
67306,6.6082618,6.609842091,6.664625954,6.712600506,6.706570844,6.662938705,6.712000494,7.319325907,7.170479313,6.53344456,6.839362981,7.256433139
16196,3.324438621,2.940624439,2.848662156,4.526316963,4.091838226,4.585969834,3.469318262,3.800533786,3.746874404,2.349482017,2.587501908,2.60890124
100504139,0.063767877,-0.461230526,-0.615362256,2.362826451,2.030537424,2.134326153,0.894463481,1.313508636,1.405392385,-2.352912014,-0.818810342,-2.352912014
66230,5.7711749,5.95695412,6.089327276,5.948482833,5.719958684,5.822460171,6.055598536,6.04531265,6.569739962,5.659761214,6.285686315,7.055333374
21985,4.720779922,4.930449745,4.818954407,4.732551078,4.611307725,4.640903723,4.92318101,5.354899764,5.174599816,4.731070883,5.075693258,5.679428393
229055,3.614380105,3.594733357,3.594327865,4.208206868,4.540730773,4.711039197,4.078672042,4.73505652,4.270174376,3.296910467,3.593691925,3.529923932
170753,2.691619227,2.970231547,2.709993583,2.634823537,2.821254114,2.865972159,2.685408771,3.338822757,2.351075859,2.707704402,2.781696982,2.984990448
16592,4.210375684,4.654650991,4.763393634,4.511051346,4.262360721,4.528861128,4.623994351,4.979921607,5.084342009,4.576166446,5.30518895,5.461782491
11770,2.567905594,3.170562066,3.214945429,3.035606581,2.638067105,2.824387085,3.1469946,3.963400273,3.608649776,2.899610527,3.404384705,4.739913076
55980,6.942433854,7.005013917,6.802926551,7.076351159,7.001924,6.894069806,6.868210193,7.140033462,7.272923105,7.227230136,7.399389252,7.548718119
66361,4.07150081,4.57980063,4.296038637,4.169838655,4.560684307,4.309044729,4.527590206,5.014398403,4.759835592,4.282471037,4.703385415,5.605986921
74718,5.211022772,5.442744858,5.369017668,5.420753406,5.394930522,5.435652358,5.519276757,5.964260422,5.768593216,5.190940482,5.826182236,6.284575156
71710,4.729467618,4.829064003,4.803297035,4.454717672,4.615129239,4.65579911,4.683565028,4.815466348,4.741052331,4.731070883,4.919321322,5.07924026
13559,5.330044792,5.290680967,5.019734367,5.265667372,4.953738111,5.191747694,5.211893736,5.776148163,5.702167172,5.00605322,5.34964022,6.201534846
69126,5.103739629,5.359421995,5.24314106,5.50946169,5.386011472,5.251803601,5.481734631,5.433440135,6.049968587,5.167389419,5.986785255,6.603084811
71934,3.705264869,3.860206088,3.454307969,4.211988159,4.041607699,3.877302293,4.00586206,4.247856307,4.051308787,3.704746316,3.862671659,4.367013403
229096,7.355027029,7.23074942,7.304875862,7.325748882,7.298970981,7.380074391,7.450938881,7.228129835,6.845088751,7.626250258,6.900400941,7.055333374
74252,7.215636245,7.391203946,7.197670342,7.285045014,7.181463998,7.175642383,7.239629467,7.227462019,7.660477984,7.41393249,7.6022294,7.80635814
67472,7.334293469,7.366830326,7.427397664,7.674385409,7.637314591,7.376931538,7.695781299,7.863215979,7.604425003,7.598215518,7.661616014,8.013265233
18583,3.845068874,4.010263228,3.904251274,3.819476313,3.892138846,4.022282739,3.784324804,4.393088355,3.746874404,3.333648193,3.262799646,3.700913953
70808,4.456982638,4.274335166,4.548558672,4.256607095,3.885825609,4.486163073,4.10795746,3.950508693,4.465899692,4.191997075,3.980429033,3.670359079
12870,5.011771291,4.820961822,4.444735689,5.142290684,4.807765049,4.77246588,4.544825637,5.266645005,4.814761191,4.123712641,4.339017715,4.184453894
12807,4.885309285,4.547429286,4.542284096,4.761221641,4.941615047,4.708183958,4.663980174,4.689231153,4.602240991,4.903891405,4.356549534,4.30868985
20585,4.91607771,4.630129841,4.73065671,4.781720809,4.869858437,4.702456471,4.751947547,4.979921607,4.395577362,5.00225482,4.416285611,4.34138246
27357,6.130566575,6.446533565,6.26058406,6.29266913,6.380387123,6.232280008,6.343512446,6.702302255,6.555028477,6.343863648,6.494093614,7.092298773
81004,5.289494589,5.201957266,5.207896941,4.963180208,4.901496406,5.404241905,4.993911621,5.287298761,5.139171376,5.017388782,4.883488323,4.866606324
13605,6.795727269,6.533392766,6.741265105,6.840240955,6.333605968,6.185827999,6.51619468,6.819492383,6.647445907,7.457583095,7.155799597,6.914688596
320024,4.564473862,4.290072849,4.464780175,4.073364614,4.064148557,3.882377205,4.302901991,4.279127425,3.898656909,4.837226339,4.743916597,4.205917124
72007,5.871394146,6.010183232,5.946958164,5.979870516,6.331284692,6.50903218,5.968870584,6.381772425,6.021064943,5.945397298,5.778203354,6.059421558
18805,3.101647457,3.277058718,3.406747121,3.242017332,3.232915046,3.326949234,3.671158462,3.541547221,2.831295874,3.369473591,2.363040231,2.271611142
665113,0.704148566,0.501991578,0.942798483,1.027954278,1.053688302,1.18087535,0.839653111,1.760202448,1.144592068,1.206708708,0.946973737,1.830601115
208691,4.181118477,4.010263228,4.039593671,3.956513224,3.584345627,3.628211452,4.147983314,4.279127425,3.873005931,3.953190288,3.825384929,3.835524174
68028,8.465391704,8.995436397,8.872638406,8.936927336,8.89889446,8.869627169,9.085208948,9.083870224,9.605933844,8.432286866,9.436506749,10.12128817
14013,4.89563851,4.611461534,4.757988807,4.729916187,4.77739278,4.442162684,4.386538592,4.421393938,4.431166956,5.246584594,4.871343444,4.213001157
80732,5.443515894,5.401684882,5.622014983,5.785487448,5.751551062,5.435652358,5.794314079,5.774320396,5.766272779,5.945397298,5.844935758,5.825241176
69276,6.765774343,7.154888422,7.068817145,7.223157321,7.348018776,7.075618655,7.584029371,7.563241063,7.755373292,6.947061211,7.740519157,8.429423966
241915,5.339533904,5.107417554,5.266167721,4.901295289,4.81442848,5.259625436,4.687450295,4.712325777,4.29614218,5.268887362,4.703385415,4.268454968
18759,6.255123521,6.169686276,6.277681687,6.264725388,5.910823865,6.073834151,6.258573162,6.940153755,6.207068858,6.357307554,6.778882597,6.639032401
20482,5.894754206,5.641386028,5.852490749,6.526236646,6.685825514,6.697181261,6.42953885,6.873420743,5.829874516,5.681300923,5.422199452,5.440815106
22401,6.284897732,6.278219277,6.235524173,6.016007253,6.167881591,6.301164685,5.886767502,5.393514149,5.195446652,6.490707448,5.866511142,5.102314342
67576,0.921918668,1.588811755,1.250518264,0.921132162,0.376141523,0.889757342,1.27101191,1.142683341,0.895602317,1.449205107,1.544772757,1.793276577
18706,4.987833031,5.407107269,5.303747128,5.213808602,5.361195906,5.756274854,5.447777963,5.819333932,5.476629025,5.387203163,5.362712849,5.562278367
67778,6.065724836,6.164359484,5.957606675,5.929087419,5.895193542,5.867942846,6.155752872,6.18669379,6.606524143,5.91541572,6.439614011,7.185278822
67414,5.08580901,5.102969518,5.140957814,5.108203464,5.07523438,5.131216088,5.154103888,5.761460776,5.205758184,4.820067371,5.438754638,5.154760659
14696,6.53333898,6.690618614,6.560588307,6.3572638,6.500949036,6.456406166,6.769946915,6.542891341,6.688464894,6.302763508,6.26494706,6.858198693
56456,7.237625955,7.162389391,7.044050232,7.246850209,7.210171874,7.168389468,7.191878795,7.17992965,7.526358776,7.490492763,7.600391082,7.774391062
74600,5.478294423,5.79128815,5.812640262,5.713957967,5.728803964,5.4511048,5.741100824,6.011575383,6.336268633,5.608214845,6.205722803,7.039481109
66046,7.731339483,8.023169389,7.955965797,7.927907951,7.921642716,7.798048745,8.048639717,8.187908208,8.647854728,7.724620736,8.43459468,9.129870281
67120,6.953599861,6.906996743,6.861430328,6.806875718,6.829261679,6.715780507,6.720557854,6.993761336,6.846187751,6.691577882,6.857947041,7.248698204
14359,6.675743959,6.805258194,6.755573922,6.93422675,6.952939397,6.926368721,7.029951238,7.140033462,6.960207828,6.945083991,6.909337919,6.94159218
67713,4.155559796,4.483847806,4.484549979,4.389431421,4.310292104,4.312808806,4.611779255,4.397844687,5.05802394,4.052034954,4.925207906,5.709793791
76295,6.07597949,5.830828129,5.977508575,6.081545835,5.944625874,6.107812948,5.864632654,5.907023955,5.445061099,6.203703867,5.721825649,5.658823812
114893,5.320492853,5.368715478,5.39362399,5.345293306,5.414799037,5.288585331,5.431653786,5.701168689,5.564720526,5.407449138,5.455122004,5.537097601
72039,5.378720353,5.164027634,5.083780763,5.206245657,5.356637764,5.372132332,5.35311387,5.447271939,5.21939324,5.126099576,5.216761475,5.047889284
229211,6.219592044,6.151494362,6.137991004,6.179424651,6.110830683,6.109977889,6.151539902,6.181186374,6.235864963,6.386741819,6.357101314,6.546725316
241944,5.431142596,5.47580415,5.41781766,5.386029241,5.200067024,5.131216088,5.259649714,5.237754485,4.801224585,5.345838383,5.34964022,4.945281357
11747,9.950985931,10.06127905,10.00209001,10.07814905,10.19316472,10.11546355,10.19446012,10.38624319,10.38363372,10.09502681,10.31193776,10.87794955
72282,1.483965268,1.369339301,1.907011835,1.701274416,1.263023369,1.723706709,1.698170342,1.502013434,1.254630879,0.91504961,2.178216035,2.098816074
50911,6.968966219,6.997844308,6.904872301,7.00022108,7.008476687,6.902837046,7.157277224,7.196403485,7.414489908,7.142628013,7.373789633,7.96215275
12428,7.673236831,7.517734332,7.635869827,7.718249595,7.161349818,7.284594415,7.493724818,7.463547403,7.642245497,8.111533104,7.784088996,7.765384152
71492,4.851219233,4.728698813,4.711211398,4.705983083,4.696738927,4.538537618,4.718161408,5.191935496,4.673315513,4.928117456,4.971455388,4.962196977
229227,4.470865254,4.788090269,4.4779901,4.219521138,4.291310214,4.403853871,4.302901991,4.393088355,4.216793029,4.313455719,4.23858862,4.275239189
207175,0.921918668,1.213013917,1.250518264,0.636014987,0.911759849,0.624948325,1.427875603,1.789454447,1.626186908,1.15290416,1.416916442,1.35479398
241950,4.843236572,4.510961255,4.725127599,4.489404419,4.508219739,4.532093841,4.595329894,4.485357463,4.83704372,4.606506374,4.581948229,5.223019058
229228,2.528623763,2.431833321,2.090213253,1.844566806,1.668094414,2.216996211,3.004770949,2.487428161,2.326086699,1.999274201,2.807422309,3.001449437
57815,6.806715689,6.82159316,6.78111074,6.980405308,6.887299067,6.715069568,6.937546742,6.594560212,7.043051487,7.045389999,7.122882535,6.927664943
24063,2.643399197,2.218137745,2.568964429,1.190096959,1.668094414,2.010001538,1.816430295,2.337052955,1.95437203,3.838576366,3.205905321,2.882086851
99696,4.851219233,4.874136221,4.755278782,4.889537994,5.030148202,5.420032613,4.806556829,5.269242953,4.773764273,4.883387557,4.865232449,5.083111659
380614,2.251415551,1.947479329,2.283170319,2.321420497,2.528860994,2.644911475,1.899168815,2.540009548,1.705838639,2.396543329,2.495544665,2.298500343
18415,6.486272694,6.385579028,6.448461001,6.364076871,6.51635689,6.614963878,6.490851205,6.798063455,6.06326131,6.655756914,6.662129159,6.41008434
20873,5.735680262,5.586683936,5.804798479,5.995311937,5.632165243,5.614033741,5.752272658,5.779796764,5.694865258,6.077619094,5.966947547,5.95343644
72175,3.092696993,2.999243254,3.199078829,3.196937722,2.794541581,2.596323144,3.053753316,3.298695494,3.204740056,3.309260614,3.825384929,3.750443249
269423,1.399386899,0.329964437,0.823679956,0.723384416,0.054563406,0.471760943,0.383529167,2.123946023,0.67586034,0.706774892,0.63845925,1.35479398
70804,4.37814429,4.192963767,4.284807154,4.089898311,4.075288279,4.515857346,4.492489046,4.324798795,3.988991192,4.07391464,4.321270223,4.423070452
269424,4.210375684,4.163363704,4.375835018,3.166082577,3.520576563,3.836047222,3.922603378,3.688537329,3.608649776,4.52413744,4.248012969,4.360648231
67161,3.48354478,3.195845191,3.81857779,3.929208916,3.470829084,3.782761948,3.868871696,4.032315601,3.793197507,3.309260614,4.180711877,4.220050575
73852,3.301316425,3.376231548,3.100030195,2.920154442,3.272169288,3.021271219,2.818915631,3.608731272,2.998783218,3.427273854,3.486301508,3.4720486
73173,6.008578025,5.761963762,5.674596359,5.959771273,5.711058838,5.592518473,5.37496136,5.294968321,4.999957515,6.389652484,6.128738588,5.485377916
26570,6.333195322,6.346602182,6.387638595,6.967041951,7.178884324,7.315409437,6.741264615,6.503715461,6.651223474,5.458241908,5.147950905,5.350550115
12457,7.14704131,7.123390707,7.179086129,8.522985885,8.352884735,8.530538772,7.855391708,8.640067218,7.757711312,6.165154476,6.891408256,6.75883688
69257,3.517382684,4.070735309,3.9897398,3.992133257,3.667665508,3.716107799,3.478316871,2.748017288,3.756258779,3.888815509,2.998210589,2.846087298
66377,6.315993865,6.59566462,6.5981256,6.600235888,6.408185159,6.273424846,6.816814469,6.64243981,7.46829999,6.193746386,7.196525644,7.789871059
74838,7.226417284,7.158643781,7.145847019,7.324439537,7.34859275,7.443682434,7.209548901,7.187503516,7.237344846,7.209219921,7.126719212,7.114220959
19338,4.985417213,5.094032092,4.987767286,5.060764861,5.166605425,5.105406135,5.176392877,5.405372219,5.142753628,5.143447512,5.032717911,5.154760659
73251,4.848563251,4.950394381,5.083780763,4.908303947,4.947689313,5.337445229,4.53623366,4.56363721,4.943568992,4.870943901,4.65461335,5.298220077
211666,7.085210429,7.623614126,7.587936033,7.237141391,7.193654851,7.26578444,7.716368838,7.820014647,8.016335943,6.86891142,7.645660583,8.319674069
433586,2.151520358,2.541088426,2.342151353,1.920480422,2.161743281,2.644911475,2.315380254,2.469466363,2.326086699,2.27588011,2.363040231,2.067892185
56458,2.691619227,2.950561139,2.01969911,1.805057528,2.030537424,2.325310966,2.503436509,2.191246823,2.42354673,2.529162711,2.363040231,2.244211243
67542,4.941226113,4.900006076,4.96449206,5.033245222,4.807765049,4.954555208,5.055335077,5.237754485,5.073121573,5.315548706,5.107104982,5.31148161
108927,6.546509203,6.390149761,6.609424047,6.585007771,6.639670679,6.531011505,6.408508359,6.000673211,6.076432673,7.024943256,6.308385579,6.139681675
212114,2.679714472,1.455600518,2.342151353,2.189556091,2.161743281,1.18087535,2.027322415,1.313508636,1.497802927,2.116353059,1.416916442,1.453800474
212127,3.285693148,3.376231548,3.142129876,3.588827586,3.329117892,3.515138974,2.966910958,2.639750339,2.641778886,3.471902574,2.857536401,2.565282237
67890,5.436458437,5.764782382,5.553473102,5.693818305,5.639688903,5.617081324,5.687790268,5.77249031,6.175939091,5.501937069,6.092577773,6.452602024
50706,3.179796887,3.674838932,2.342151353,2.679205617,2.496078297,3.841269085,2.84697776,3.976177676,2.681726326,2.97905952,3.651649628,3.844675174
56790,6.016881758,5.92832801,5.747315909,5.705935808,5.66571696,5.603316214,5.888456198,5.672015323,5.583293945,5.882733346,5.704815837,5.162099742
69639,6.78048022,6.987625981,6.917653844,7.033188702,6.959717861,6.810675487,6.993539615,7.090213719,7.558898567,7.081839353,7.461468818,8.346898184
66248,6.645460961,6.952826564,6.80161373,6.797468993,6.771362177,6.668090457,6.962612062,6.987464171,7.293211835,6.723073505,7.187982334,7.975231843
170767,3.056329296,2.630338046,2.786312777,2.442235217,2.445463727,2.876183798,2.716162913,3.0434146,3.23190149,3.024710178,2.998210589,3.001449437
229285,6.509997764,6.339057129,6.45097535,6.092868937,6.316104673,6.275355158,6.318676847,6.277239593,6.003440655,6.728831318,6.484158784,6.088601119
13175,7.284560203,7.367757601,7.243834944,7.138766128,7.396009171,7.231395268,7.177447083,7.498841765,6.815094802,6.883438974,6.818956375,6.377353032
26422,4.921142583,4.889713733,4.950344524,4.875301582,5.041552527,5.212045377,4.557618416,4.808338767,4.315315824,4.837226339,4.465590223,4.669561728
17116,6.299557534,6.541633515,6.364708162,5.547368274,5.855360419,5.695582059,6.488626239,6.750512482,6.229140936,6.602811051,6.90487635,6.690693965
17112,9.387288778,9.55382314,9.403087965,9.768213408,9.61934476,9.495592981,9.617063924,9.966731576,10.31722326,9.588756105,9.975175532,10.72645826
97064,6.362347612,6.535869937,6.371802577,6.511737346,6.511239201,6.669559013,6.54431776,6.567374675,6.474876124,6.343863648,6.416815015,6.391471762
52245,5.411481862,5.414305561,5.446660478,5.427273813,5.392705923,5.425258007,5.413002753,5.603668494,5.951282189,5.430244751,5.778203354,6.599034777
24017,7.096447798,7.26599179,7.195172907,7.139262662,7.28704298,7.094874827,7.457210673,7.912242779,7.605074358,7.180936044,7.536452299,8.186109323
18645,7.243703269,7.268972885,7.302093292,7.040649918,7.037956868,7.04426398,7.164264248,7.384278398,7.361672147,7.305604408,7.471560584,7.448740157
72033,5.949073864,5.886237512,5.919382761,5.785487448,5.81439619,6.101298563,5.799708516,5.978618553,5.672735121,6.546544378,6.303874208,6.485151353
28146,8.792783741,8.858168173,8.769143769,8.874924649,8.921831829,8.818583374,8.984789802,8.895351891,9.068063977,9.063285466,9.086327627,9.409490099
229317,7.653210557,7.868636304,7.69751813,7.629499098,7.625048384,7.580726305,7.822644692,8.069935024,8.015359247,7.73495726,7.993981962,8.288577216
69227,5.065367046,5.00386163,5.021990853,5.122337051,5.232770082,5.4997992,5.043257817,4.954319744,5.29216611,5.094337716,5.016266278,5.600595223
20439,4.142608627,4.075283688,4.38287506,4.227014988,4.338304719,4.736485207,4.01207189,4.56363721,4.321650827,3.880562872,3.874889449,4.700133315
100040416,1.456319775,1.614039138,1.603787608,1.974904062,1.886194331,1.832591603,1.602644884,2.100796189,1.887621643,1.357038045,2.178216035,2.036290903
329650,0.750411825,1.179608292,0.823679956,0.59026252,0.577592753,0.575671291,1.390229503,1.09661817,0.67586034,0.978289426,0.63845925,0.553378986
242050,4.432361899,4.388384757,4.585643628,3.992133257,3.941674176,4.195381792,4.214116759,4.727519329,3.948629904,3.704746316,4.068169749,3.710956778
56758,7.95060372,7.689992574,7.896025017,7.809362853,7.69938012,7.658959254,7.764060559,7.742672049,7.429965392,8.082596472,7.742187416,7.509698193
100503654,1.614764142,1.427415994,1.451395899,1.027954278,1.00791285,0.968226494,1.390229503,1.353231585,0.752886939,1.403857466,0.851283265,0.257007026
74012,6.24000277,5.978967559,6.199094396,7.270160276,7.144921921,7.241304675,6.843176634,6.565262107,6.421315362,5.840810885,6.092577773,5.350550115
72162,6.253116554,6.372703395,6.164787459,6.322707308,6.334765207,6.521284232,6.288298527,6.347762819,6.391513766,6.160049494,6.274201333,6.457084049
329659,4.259190513,4.317207342,3.942872856,3.814510663,4.119006439,3.488761156,4.203302906,4.020027924,4.407538376,3.953190288,4.046729745,4.568242767
11416,5.314731185,5.161890906,5.305600646,5.22881658,5.298411548,5.265464108,5.330930439,5.424144706,5.259541852,5.552162672,5.30518895,5.548343347
229363,7.777450778,7.733805917,7.622176841,7.775905984,7.748919285,7.61008509,7.869140666,7.92959091,7.835030213,7.799303606,7.889465821,8.293180246
16497,4.913538589,4.842467334,4.749843411,4.834185025,4.830953642,4.601440244,4.357570237,4.918358485,4.951760693,5.42173855,5.240562406,4.88889432
67437,9.609359488,9.734968167,9.682657524,9.704633946,9.676353491,9.467058561,9.817061297,9.888416815,9.784372285,9.833781613,9.870571727,9.929267499
99929,7.340922888,7.304273666,7.206625477,7.390163033,7.229621252,7.155346441,7.427319013,8.058340504,7.465442084,7.645859748,7.394093329,7.377230947
56706,6.306348128,6.250334261,6.272004962,6.738392711,6.634972932,6.647372143,6.499716912,7.107738132,6.523774627,6.425548817,6.600926469,6.850269629
19288,6.772095226,6.426203485,6.410210262,8.213278875,7.723477514,7.563451981,7.358317934,8.833062864,8.082645872,4.621440377,5.835589469,6.32926702
